osu file format v14

[General]
AudioFilename:Track_4.mp3
AudioLeadIn:0
PreviewTime:-1
Countdown:0
SampleSet:Soft
StackLeniency:0.7
Mode:3
LetterboxInBreaks:0
SpecialStyle:0
WidescreenStoryboard:0

[Editor]
DistanceSpacing:0.8
BeatDivisor:2
GridSize:32
TimelineZoom:1

[Metadata]
Title:
TitleUnicode:
Artist:
ArtistUnicode:
Creator:
Version:Beginner
Source:
Tags:
BeatmapID:0
BeatmapSetID:-1

[Difficulty]
HPDrainRate:5
CircleSize:4
OverallDifficulty:1
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail
//Storyboard Layer 2 (Pass
//Storyboard Layer 3 (Foreground)
//Storyboard Sound Samples

[TimingPoints]
0,500.000000,4,1,0,100,1,0

[HitObjects]
64,192,18208,1,0,0:0:0:0:
448,192,18656,1,0,0:0:0:0:
448,192,18990,1,0,0:0:0:0:
448,192,19292,1,0,0:0:0:0:
448,192,19510,1,0,0:0:0:0:
64,192,19958,1,0,0:0:0:0:
448,192,20375,1,0,0:0:0:0:
448,192,20719,1,0,0:0:0:0:
448,192,21031,1,0,0:0:0:0:
64,192,21250,1,0,0:0:0:0:
64,192,21469,1,0,0:0:0:0:
64,192,21677,1,0,0:0:0:0:
64,192,23406,1,0,0:0:0:0:
64,192,24917,1,0,0:0:0:0:
64,192,25125,1,0,0:0:0:0:
448,192,25563,1,0,0:0:0:0:
448,192,25906,1,0,0:0:0:0:
448,192,26219,1,0,0:0:0:0:
448,192,26490,1,0,0:0:0:0:
64,192,26865,1,0,0:0:0:0:
448,192,27292,1,0,0:0:0:0:
448,192,27625,1,0,0:0:0:0:
448,192,27958,1,0,0:0:0:0:
64,192,28167,1,0,0:0:0:0:
64,192,28385,1,0,0:0:0:0:
64,192,28594,1,0,0:0:0:0:
448,192,29010,1,0,0:0:0:0:
64,192,30323,1,0,0:0:0:0:
64,192,31833,1,0,0:0:0:0:
64,192,32063,1,0,0:0:0:0:
448,192,32281,1,0,0:0:0:0:
448,192,32479,1,0,0:0:0:0:
448,192,32813,1,0,0:0:0:0:
448,192,33125,1,0,0:0:0:0:
448,192,33781,1,0,0:0:0:0:
448,192,34000,1,0,0:0:0:0:
448,192,34229,1,0,0:0:0:0:
448,192,34531,1,0,0:0:0:0:
448,192,34865,1,0,0:0:0:0:
64,192,35500,1,0,0:0:0:0:
192,192,35948,1,0,0:0:0:0:
192,192,36385,1,0,0:0:0:0:
192,192,36813,1,0,0:0:0:0:
64,192,37240,1,0,0:0:0:0:
192,192,37677,1,0,0:0:0:0:
192,192,38115,1,0,0:0:0:0:
64,192,38542,1,0,0:0:0:0:
64,192,38760,1,0,0:0:0:0:
64,192,38979,1,0,0:0:0:0:
448,192,39177,1,0,0:0:0:0:
192,192,39406,1,0,0:0:0:0:
192,192,39844,1,0,0:0:0:0:
192,192,40271,1,0,0:0:0:0:
64,192,40708,1,0,0:0:0:0:
192,192,41135,1,0,0:0:0:0:
192,192,41604,1,0,0:0:0:0:
192,192,41990,1,0,0:0:0:0:
64,192,42219,1,0,0:0:0:0:
64,192,42490,1,0,0:0:0:0:
192,192,42875,1,0,0:0:0:0:
192,192,43302,1,0,0:0:0:0:
192,192,43740,1,0,0:0:0:0:
64,192,44156,1,0,0:0:0:0:
192,192,44604,1,0,0:0:0:0:
192,192,45031,1,0,0:0:0:0:
192,192,45469,1,0,0:0:0:0:
64,192,77031,1,0,0:0:0:0:
448,192,77479,1,0,0:0:0:0:
448,192,77813,1,0,0:0:0:0:
448,192,78115,1,0,0:0:0:0:
448,192,78333,1,0,0:0:0:0:
64,192,78781,1,0,0:0:0:0:
448,192,79198,1,0,0:0:0:0:
448,192,79542,1,0,0:0:0:0:
448,192,79854,1,0,0:0:0:0:
64,192,80073,1,0,0:0:0:0:
64,192,80292,1,0,0:0:0:0:
64,192,80500,1,0,0:0:0:0:
64,192,82229,1,0,0:0:0:0:
64,192,83740,1,0,0:0:0:0:
64,192,83948,1,0,0:0:0:0:
448,192,84385,1,0,0:0:0:0:
448,192,84729,1,0,0:0:0:0:
448,192,85042,1,0,0:0:0:0:
448,192,85313,1,0,0:0:0:0:
64,192,85688,1,0,0:0:0:0:
448,192,86115,1,0,0:0:0:0:
448,192,86448,1,0,0:0:0:0:
448,192,86781,1,0,0:0:0:0:
64,192,86990,1,0,0:0:0:0:
64,192,87208,1,0,0:0:0:0:
64,192,87417,1,0,0:0:0:0:
448,192,87833,1,0,0:0:0:0:
64,192,89146,1,0,0:0:0:0:
64,192,90656,1,0,0:0:0:0:
64,192,90885,1,0,0:0:0:0:
448,192,91104,1,0,0:0:0:0:
448,192,91302,1,0,0:0:0:0:
448,192,91635,1,0,0:0:0:0:
448,192,91948,1,0,0:0:0:0:
448,192,92604,1,0,0:0:0:0:
448,192,92823,1,0,0:0:0:0:
448,192,93052,1,0,0:0:0:0:
448,192,93354,1,0,0:0:0:0:
448,192,93688,1,0,0:0:0:0:
64,192,94323,1,0,0:0:0:0:
192,192,94771,1,0,0:0:0:0:
192,192,95208,1,0,0:0:0:0:
192,192,95635,1,0,0:0:0:0:
64,192,96063,1,0,0:0:0:0:
192,192,96500,1,0,0:0:0:0:
192,192,96938,1,0,0:0:0:0:
64,192,97365,1,0,0:0:0:0:
64,192,97583,1,0,0:0:0:0:
64,192,97802,1,0,0:0:0:0:
448,192,98000,1,0,0:0:0:0:
192,192,98229,1,0,0:0:0:0:
192,192,98667,1,0,0:0:0:0:
192,192,99094,1,0,0:0:0:0:
64,192,99531,1,0,0:0:0:0:
192,192,99958,1,0,0:0:0:0:
192,192,100427,1,0,0:0:0:0:
192,192,100813,1,0,0:0:0:0:
64,192,101042,1,0,0:0:0:0:
64,192,101313,1,0,0:0:0:0:
192,192,101698,1,0,0:0:0:0:
192,192,102125,1,0,0:0:0:0:
192,192,102563,1,0,0:0:0:0:
64,192,102979,1,0,0:0:0:0:
192,192,103427,1,0,0:0:0:0:
192,192,103854,1,0,0:0:0:0:
192,192,104292,1,0,0:0:0:0:
64,192,104698,1,0,0:0:0:0:
448,192,104896,1,0,0:0:0:0:
192,192,105125,1,0,0:0:0:0:
192,192,105563,1,0,0:0:0:0:
192,192,105990,1,0,0:0:0:0:
64,192,106427,1,0,0:0:0:0:
192,192,106854,1,0,0:0:0:0:
192,192,107323,1,0,0:0:0:0:
192,192,107708,1,0,0:0:0:0:
64,192,107938,1,0,0:0:0:0:
64,192,108208,1,0,0:0:0:0:
192,192,108594,1,0,0:0:0:0:
192,192,109021,1,0,0:0:0:0:
192,192,109458,1,0,0:0:0:0:
64,192,109875,1,0,0:0:0:0:
192,192,110323,1,0,0:0:0:0:
192,192,110750,1,0,0:0:0:0:
192,192,111188,1,0,0:0:0:0:
64,192,111615,1,0,0:0:0:0:
448,192,111813,1,0,0:0:0:0:
192,192,112042,1,0,0:0:0:0:
192,192,112479,1,0,0:0:0:0:
192,192,112906,1,0,0:0:0:0:
64,192,113344,1,0,0:0:0:0:
192,192,113771,1,0,0:0:0:0:
192,192,114240,1,0,0:0:0:0:
192,192,114625,1,0,0:0:0:0:
64,192,114854,1,0,0:0:0:0:
64,192,115125,1,0,0:0:0:0:
192,192,115510,1,0,0:0:0:0:
192,192,115938,1,0,0:0:0:0:
192,192,116375,1,0,0:0:0:0:
64,192,116792,1,0,0:0:0:0:
192,192,117240,1,0,0:0:0:0:
192,192,117667,1,0,0:0:0:0:
192,192,118104,1,0,0:0:0:0:
