osu file format v14

[General]
AudioFilename:Track_3.mp3
AudioLeadIn:0
PreviewTime:-1
Countdown:0
SampleSet:Soft
StackLeniency:0.7
Mode:3
LetterboxInBreaks:0
SpecialStyle:0
WidescreenStoryboard:0

[Editor]
DistanceSpacing:0.8
BeatDivisor:2
GridSize:32
TimelineZoom:1

[Metadata]
Title:unknown
TitleUnicode:unknown
Artist:
ArtistUnicode:
Creator:
Version:Beginner
Source:
Tags:
BeatmapID:0
BeatmapSetID:-1

[Difficulty]
HPDrainRate:5
CircleSize:4
OverallDifficulty:1
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail
//Storyboard Layer 2 (Pass
//Storyboard Layer 3 (Foreground)
//Storyboard Sound Samples

[TimingPoints]
0,500.000000,4,1,0,100,1,0

[HitObjects]
320,192,8833,1,0,0:0:0:0:
320,192,10771,1,0,0:0:0:0:
320,192,12698,1,0,0:0:0:0:
320,192,14625,1,0,0:0:0:0:
320,192,16573,1,0,0:0:0:0:
192,192,17531,1,0,0:0:0:0:
320,192,18500,1,0,0:0:0:0:
192,192,19469,1,0,0:0:0:0:
320,192,20448,1,0,0:0:0:0:
192,192,20927,1,0,0:0:0:0:
192,192,21406,1,0,0:0:0:0:
192,192,21896,1,0,0:0:0:0:
320,192,22385,1,0,0:0:0:0:
320,192,22854,1,0,0:0:0:0:
192,192,23344,1,0,0:0:0:0:
192,192,23823,1,0,0:0:0:0:
320,192,24313,1,0,0:0:0:0:
64,192,25042,1,0,0:0:0:0:
64,192,25760,1,0,0:0:0:0:
64,192,26250,1,0,0:0:0:0:
64,192,26979,1,0,0:0:0:0:
64,192,27458,1,0,0:0:0:0:
64,192,28188,1,0,0:0:0:0:
448,192,28906,1,0,0:0:0:0:
448,192,29396,1,0,0:0:0:0:
448,192,30125,1,0,0:0:0:0:
64,192,30604,1,0,0:0:0:0:
64,192,31208,1,0,0:0:0:0:
320,192,32063,1,0,0:0:0:0:
192,192,32417,1,0,0:0:0:0:
192,192,32781,1,0,0:0:0:0:
320,192,33510,1,0,0:0:0:0:
320,192,34000,1,0,0:0:0:0:
192,192,34344,1,0,0:0:0:0:
192,192,34729,1,0,0:0:0:0:
320,192,35458,1,0,0:0:0:0:
320,192,35938,1,0,0:0:0:0:
192,192,36281,1,0,0:0:0:0:
192,192,36667,1,0,0:0:0:0:
320,192,37396,1,0,0:0:0:0:
320,192,37865,1,0,0:0:0:0:
448,192,38344,1,0,0:0:0:0:
448,192,38948,1,0,0:0:0:0:
448,192,39802,1,0,0:0:0:0:
320,192,40146,1,0,0:0:0:0:
448,192,40531,1,0,0:0:0:0:
320,192,41000,1,0,0:0:0:0:
192,192,41729,1,0,0:0:0:0:
320,192,42104,1,0,0:0:0:0:
448,192,42490,1,0,0:0:0:0:
320,192,42958,1,0,0:0:0:0:
192,192,43688,1,0,0:0:0:0:
320,192,44021,1,0,0:0:0:0:
448,192,44406,1,0,0:0:0:0:
320,192,44875,1,0,0:0:0:0:
192,192,45604,1,0,0:0:0:0:
320,192,45948,1,0,0:0:0:0:
448,192,46333,1,0,0:0:0:0:
448,192,46688,1,0,0:0:0:0:
448,192,47052,1,0,0:0:0:0:
192,192,47417,1,0,0:0:0:0:
448,192,47896,1,0,0:0:0:0:
448,192,48260,1,0,0:0:0:0:
192,192,48750,1,0,0:0:0:0:
192,192,48990,1,0,0:0:0:0:
448,192,49469,1,0,0:0:0:0:
448,192,49833,1,0,0:0:0:0:
448,192,50198,1,0,0:0:0:0:
192,192,50688,1,0,0:0:0:0:
448,192,51406,1,0,0:0:0:0:
448,192,51771,1,0,0:0:0:0:
448,192,52135,1,0,0:0:0:0:
192,192,52625,1,0,0:0:0:0:
448,192,53344,1,0,0:0:0:0:
448,192,53708,1,0,0:0:0:0:
448,192,54073,1,0,0:0:0:0:
320,192,54313,1,0,0:0:0:0:
192,192,54688,1,0,0:0:0:0:
448,192,55281,1,0,0:0:0:0:
448,192,55646,1,0,0:0:0:0:
448,192,56010,1,0,0:0:0:0:
192,192,56500,1,0,0:0:0:0:
448,192,57219,1,0,0:0:0:0:
448,192,57573,1,0,0:0:0:0:
448,192,57938,1,0,0:0:0:0:
192,192,58427,1,0,0:0:0:0:
448,192,59146,1,0,0:0:0:0:
448,192,59510,1,0,0:0:0:0:
448,192,59875,1,0,0:0:0:0:
192,192,60365,1,0,0:0:0:0:
448,192,61083,1,0,0:0:0:0:
448,192,61448,1,0,0:0:0:0:
448,192,61813,1,0,0:0:0:0:
192,192,62302,1,0,0:0:0:0:
448,192,63021,1,0,0:0:0:0:
448,192,63385,1,0,0:0:0:0:
448,192,63750,1,0,0:0:0:0:
192,192,64240,1,0,0:0:0:0:
448,192,64958,1,0,0:0:0:0:
448,192,65323,1,0,0:0:0:0:
448,192,65688,1,0,0:0:0:0:
192,192,66177,1,0,0:0:0:0:
64,192,66896,1,0,0:0:0:0:
192,192,67375,1,0,0:0:0:0:
192,192,67865,1,0,0:0:0:0:
64,192,68344,1,0,0:0:0:0:
448,192,69073,1,0,0:0:0:0:
448,192,69427,1,0,0:0:0:0:
320,192,69802,1,0,0:0:0:0:
448,192,70406,1,0,0:0:0:0:
448,192,73813,1,0,0:0:0:0:
448,192,76615,1,0,0:0:0:0:
64,192,78500,1,0,0:0:0:0:
448,192,81500,1,0,0:0:0:0:
448,192,82521,1,0,0:0:0:0:
64,192,86250,1,0,0:0:0:0:
448,192,89292,1,0,0:0:0:0:
448,192,90927,1,0,0:0:0:0:
64,192,93990,1,0,0:0:0:0:
448,192,97021,1,0,0:0:0:0:
448,192,98021,1,0,0:0:0:0:
192,192,101719,1,0,0:0:0:0:
64,192,102219,1,0,0:0:0:0:
192,192,102698,1,0,0:0:0:0:
64,192,103177,1,0,0:0:0:0:
192,192,103667,1,0,0:0:0:0:
64,192,104146,1,0,0:0:0:0:
192,192,104635,1,0,0:0:0:0:
