osu file format v14

[General]
AudioFilename:Track_6.mp3
AudioLeadIn:0
PreviewTime:-1
Countdown:0
SampleSet:Soft
StackLeniency:0.7
Mode:3
LetterboxInBreaks:0
SpecialStyle:0
WidescreenStoryboard:0

[Editor]
DistanceSpacing:0.8
BeatDivisor:2
GridSize:32
TimelineZoom:1

[Metadata]
Title:
TitleUnicode:
Artist:
ArtistUnicode:
Creator:
Version:Beginner
Source:
Tags:
BeatmapID:0
BeatmapSetID:-1

[Difficulty]
HPDrainRate:5
CircleSize:4
OverallDifficulty:1
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail
//Storyboard Layer 2 (Pass
//Storyboard Layer 3 (Foreground)
//Storyboard Sound Samples

[TimingPoints]
0,500.000000,4,1,0,100,1,0

[HitObjects]
64,192,8635,1,0,0:0:0:0:
64,192,9156,1,0,0:0:0:0:
64,192,9688,1,0,0:0:0:0:
64,192,10208,1,0,0:0:0:0:
64,192,10740,1,0,0:0:0:0:
64,192,11260,1,0,0:0:0:0:
64,192,11781,1,0,0:0:0:0:
64,192,12313,1,0,0:0:0:0:
64,192,12833,1,0,0:0:0:0:
64,192,13344,1,0,0:0:0:0:
64,192,13885,1,0,0:0:0:0:
64,192,14396,1,0,0:0:0:0:
64,192,14917,1,0,0:0:0:0:
64,192,15438,1,0,0:0:0:0:
64,192,15969,1,0,0:0:0:0:
192,192,17000,1,0,0:0:0:0:
192,192,17510,1,0,0:0:0:0:
192,192,18042,1,0,0:0:0:0:
192,192,18563,1,0,0:0:0:0:
192,192,19083,1,0,0:0:0:0:
192,192,19615,1,0,0:0:0:0:
192,192,20125,1,0,0:0:0:0:
192,192,20656,1,0,0:0:0:0:
192,192,21188,1,0,0:0:0:0:
192,192,21698,1,0,0:0:0:0:
192,192,22219,1,0,0:0:0:0:
192,192,22740,1,0,0:0:0:0:
192,192,23271,1,0,0:0:0:0:
192,192,23771,1,0,0:0:0:0:
192,192,24302,1,0,0:0:0:0:
320,192,25333,1,0,0:0:0:0:
320,192,25854,1,0,0:0:0:0:
320,192,26406,1,0,0:0:0:0:
320,192,26917,1,0,0:0:0:0:
320,192,27427,1,0,0:0:0:0:
320,192,27948,1,0,0:0:0:0:
320,192,28490,1,0,0:0:0:0:
320,192,29010,1,0,0:0:0:0:
320,192,29521,1,0,0:0:0:0:
320,192,30042,1,0,0:0:0:0:
320,192,30573,1,0,0:0:0:0:
320,192,31094,1,0,0:0:0:0:
320,192,31615,1,0,0:0:0:0:
320,192,32135,1,0,0:0:0:0:
320,192,32656,1,0,0:0:0:0:
448,192,33688,1,0,0:0:0:0:
64,192,35792,1,0,0:0:0:0:
192,192,36542,1,0,0:0:0:0:
320,192,37073,1,0,0:0:0:0:
64,192,42063,1,0,0:0:0:0:
64,192,50396,1,0,0:0:0:0:
64,192,50927,1,0,0:0:0:0:
64,192,51427,1,0,0:0:0:0:
64,192,51969,1,0,0:0:0:0:
64,192,52469,1,0,0:0:0:0:
64,192,53010,1,0,0:0:0:0:
64,192,53521,1,0,0:0:0:0:
64,192,54042,1,0,0:0:0:0:
64,192,54563,1,0,0:0:0:0:
64,192,55073,1,0,0:0:0:0:
64,192,55604,1,0,0:0:0:0:
64,192,56115,1,0,0:0:0:0:
64,192,56646,1,0,0:0:0:0:
64,192,57167,1,0,0:0:0:0:
64,192,57688,1,0,0:0:0:0:
192,192,58729,1,0,0:0:0:0:
192,192,59260,1,0,0:0:0:0:
192,192,59792,1,0,0:0:0:0:
192,192,60313,1,0,0:0:0:0:
192,192,60813,1,0,0:0:0:0:
192,192,61344,1,0,0:0:0:0:
192,192,61865,1,0,0:0:0:0:
192,192,62396,1,0,0:0:0:0:
192,192,62917,1,0,0:0:0:0:
192,192,63427,1,0,0:0:0:0:
192,192,63958,1,0,0:0:0:0:
192,192,64469,1,0,0:0:0:0:
192,192,65000,1,0,0:0:0:0:
192,192,65531,1,0,0:0:0:0:
192,192,66031,1,0,0:0:0:0:
192,192,66948,1,0,0:0:0:0:
64,192,67604,1,0,0:0:0:0:
192,192,68646,1,0,0:0:0:0:
320,192,69698,1,0,0:0:0:0:
448,192,70729,1,0,0:0:0:0:
64,192,71771,1,0,0:0:0:0:
192,192,72813,1,0,0:0:0:0:
320,192,73854,1,0,0:0:0:0:
320,192,83792,1,0,0:0:0:0:
320,192,84302,1,0,0:0:0:0:
320,192,84833,1,0,0:0:0:0:
320,192,85344,1,0,0:0:0:0:
320,192,85875,1,0,0:0:0:0:
320,192,86385,1,0,0:0:0:0:
320,192,86917,1,0,0:0:0:0:
320,192,87448,1,0,0:0:0:0:
320,192,87958,1,0,0:0:0:0:
320,192,88479,1,0,0:0:0:0:
320,192,89000,1,0,0:0:0:0:
320,192,89521,1,0,0:0:0:0:
320,192,90063,1,0,0:0:0:0:
320,192,90563,1,0,0:0:0:0:
320,192,91104,1,0,0:0:0:0:
448,192,92135,1,0,0:0:0:0:
448,192,92646,1,0,0:0:0:0:
448,192,93177,1,0,0:0:0:0:
448,192,93688,1,0,0:0:0:0:
448,192,94229,1,0,0:0:0:0:
448,192,94740,1,0,0:0:0:0:
448,192,95260,1,0,0:0:0:0:
448,192,95781,1,0,0:0:0:0:
448,192,96302,1,0,0:0:0:0:
448,192,96823,1,0,0:0:0:0:
448,192,97354,1,0,0:0:0:0:
448,192,97875,1,0,0:0:0:0:
448,192,98385,1,0,0:0:0:0:
448,192,98917,1,0,0:0:0:0:
448,192,99458,1,0,0:0:0:0:
64,192,100469,1,0,0:0:0:0:
64,192,109073,1,0,0:0:0:0:
192,192,109604,1,0,0:0:0:0:
320,192,110125,1,0,0:0:0:0:
448,192,110646,1,0,0:0:0:0:
64,192,111188,1,0,0:0:0:0:
192,192,111698,1,0,0:0:0:0:
320,192,112219,1,0,0:0:0:0:
448,192,112740,1,0,0:0:0:0:
64,192,113802,1,0,0:0:0:0:
192,192,114302,1,0,0:0:0:0:
320,192,114833,1,0,0:0:0:0:
448,192,115854,1,0,0:0:0:0:
64,192,116625,1,0,0:0:0:0:
192,192,117188,1,0,0:0:0:0:
192,192,117698,1,0,0:0:0:0:
192,192,118219,1,0,0:0:0:0:
192,192,118729,1,0,0:0:0:0:
192,192,119250,1,0,0:0:0:0:
192,192,119781,1,0,0:0:0:0:
192,192,120302,1,0,0:0:0:0:
192,192,120823,1,0,0:0:0:0:
192,192,121333,1,0,0:0:0:0:
192,192,121865,1,0,0:0:0:0:
192,192,122406,1,0,0:0:0:0:
192,192,122917,1,0,0:0:0:0:
192,192,123448,1,0,0:0:0:0:
192,192,123958,1,0,0:0:0:0:
192,192,124469,1,0,0:0:0:0:
320,192,125510,1,0,0:0:0:0:
320,192,126052,1,0,0:0:0:0:
320,192,126563,1,0,0:0:0:0:
320,192,127083,1,0,0:0:0:0:
320,192,127604,1,0,0:0:0:0:
320,192,128125,1,0,0:0:0:0:
320,192,128635,1,0,0:0:0:0:
320,192,129188,1,0,0:0:0:0:
320,192,129708,1,0,0:0:0:0:
320,192,130208,1,0,0:0:0:0:
320,192,130729,1,0,0:0:0:0:
320,192,131260,1,0,0:0:0:0:
320,192,131781,1,0,0:0:0:0:
320,192,132313,1,0,0:0:0:0:
320,192,132823,1,0,0:0:0:0:
