osu file format v14

[General]
AudioFilename:Track_7.mp3
AudioLeadIn:0
PreviewTime:-1
Countdown:0
SampleSet:Soft
StackLeniency:0.7
Mode:3
LetterboxInBreaks:0
SpecialStyle:0
WidescreenStoryboard:0

[Editor]
DistanceSpacing:0.8
BeatDivisor:2
GridSize:32
TimelineZoom:1

[Metadata]
Title:
TitleUnicode:
Artist:
ArtistUnicode:
Creator:
Version:Beginner
Source:
Tags:
BeatmapID:0
BeatmapSetID:-1

[Difficulty]
HPDrainRate:5
CircleSize:4
OverallDifficulty:1
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail
//Storyboard Layer 2 (Pass
//Storyboard Layer 3 (Foreground)
//Storyboard Sound Samples

[TimingPoints]
0,500.000000,4,1,0,100,1,0

[HitObjects]
64,192,4156,1,0,0:0:0:0:
64,192,4750,1,0,0:0:0:0:
64,192,5354,1,0,0:0:0:0:
64,192,5938,1,0,0:0:0:0:
64,192,6510,1,0,0:0:0:0:
64,192,7104,1,0,0:0:0:0:
64,192,7698,1,0,0:0:0:0:
64,192,8271,1,0,0:0:0:0:
192,192,8708,1,0,0:0:0:0:
320,192,9458,1,0,0:0:0:0:
320,192,10042,1,0,0:0:0:0:
64,192,10646,1,0,0:0:0:0:
320,192,11219,1,0,0:0:0:0:
64,192,11813,1,0,0:0:0:0:
320,192,12396,1,0,0:0:0:0:
64,192,12979,1,0,0:0:0:0:
320,192,13573,1,0,0:0:0:0:
64,192,14156,1,0,0:0:0:0:
320,192,14750,1,0,0:0:0:0:
64,192,15333,1,0,0:0:0:0:
320,192,15927,1,0,0:0:0:0:
64,192,16510,1,0,0:0:0:0:
320,192,17094,1,0,0:0:0:0:
64,192,17688,1,0,0:0:0:0:
320,192,18292,1,0,0:0:0:0:
64,192,18875,1,0,0:0:0:0:
320,192,19469,1,0,0:0:0:0:
64,192,20052,1,0,0:0:0:0:
320,192,20635,1,0,0:0:0:0:
64,192,21219,1,0,0:0:0:0:
320,192,21802,1,0,0:0:0:0:
64,192,22396,1,0,0:0:0:0:
320,192,22979,1,0,0:0:0:0:
64,192,23594,1,0,0:0:0:0:
320,192,24156,1,0,0:0:0:0:
64,192,24740,1,0,0:0:0:0:
320,192,25333,1,0,0:0:0:0:
64,192,25938,1,0,0:0:0:0:
320,192,26510,1,0,0:0:0:0:
64,192,27104,1,0,0:0:0:0:
320,192,27677,1,0,0:0:0:0:
192,192,28281,1,0,0:0:0:0:
192,192,28865,1,0,0:0:0:0:
448,192,29458,1,0,0:0:0:0:
192,192,30031,1,0,0:0:0:0:
448,192,30635,1,0,0:0:0:0:
192,192,31229,1,0,0:0:0:0:
448,192,31802,1,0,0:0:0:0:
192,192,32396,1,0,0:0:0:0:
448,192,32990,1,0,0:0:0:0:
192,192,33563,1,0,0:0:0:0:
448,192,34167,1,0,0:0:0:0:
192,192,34750,1,0,0:0:0:0:
448,192,35344,1,0,0:0:0:0:
192,192,35917,1,0,0:0:0:0:
448,192,36521,1,0,0:0:0:0:
192,192,37094,1,0,0:0:0:0:
448,192,37698,1,0,0:0:0:0:
192,192,38271,1,0,0:0:0:0:
448,192,38854,1,0,0:0:0:0:
192,192,39448,1,0,0:0:0:0:
448,192,40021,1,0,0:0:0:0:
192,192,40646,1,0,0:0:0:0:
448,192,41229,1,0,0:0:0:0:
192,192,41802,1,0,0:0:0:0:
448,192,42396,1,0,0:0:0:0:
192,192,42969,1,0,0:0:0:0:
448,192,43573,1,0,0:0:0:0:
192,192,44146,1,0,0:0:0:0:
448,192,44750,1,0,0:0:0:0:
192,192,45344,1,0,0:0:0:0:
448,192,45917,1,0,0:0:0:0:
192,192,46510,1,0,0:0:0:0:
64,192,65938,1,0,0:0:0:0:
192,192,66500,1,0,0:0:0:0:
320,192,67094,1,0,0:0:0:0:
448,192,67688,1,0,0:0:0:0:
64,192,68281,1,0,0:0:0:0:
192,192,68865,1,0,0:0:0:0:
320,192,69448,1,0,0:0:0:0:
448,192,70052,1,0,0:0:0:0:
448,192,70615,1,0,0:0:0:0:
320,192,71219,1,0,0:0:0:0:
192,192,71802,1,0,0:0:0:0:
64,192,72385,1,0,0:0:0:0:
64,192,72969,1,0,0:0:0:0:
64,192,73542,1,0,0:0:0:0:
192,192,74146,1,0,0:0:0:0:
192,192,74740,1,0,0:0:0:0:
192,192,75323,1,0,0:0:0:0:
320,192,75927,1,0,0:0:0:0:
320,192,76500,1,0,0:0:0:0:
320,192,77094,1,0,0:0:0:0:
192,192,77688,1,0,0:0:0:0:
64,192,78271,1,0,0:0:0:0:
192,192,78844,1,0,0:0:0:0:
320,192,79438,1,0,0:0:0:0:
448,192,80042,1,0,0:0:0:0:
448,192,80625,1,0,0:0:0:0:
448,192,81219,1,0,0:0:0:0:
320,192,81813,1,0,0:0:0:0:
192,192,82396,1,0,0:0:0:0:
192,192,82969,1,0,0:0:0:0:
192,192,83563,1,0,0:0:0:0:
64,192,84146,1,0,0:0:0:0:
64,192,84740,1,0,0:0:0:0:
64,192,85333,1,0,0:0:0:0:
192,192,85927,1,0,0:0:0:0:
192,192,86510,1,0,0:0:0:0:
192,192,87094,1,0,0:0:0:0:
192,192,87698,1,0,0:0:0:0:
320,192,88271,1,0,0:0:0:0:
448,192,88865,1,0,0:0:0:0:
448,192,89458,1,0,0:0:0:0:
320,192,90042,1,0,0:0:0:0:
192,192,90646,1,0,0:0:0:0:
192,192,91229,1,0,0:0:0:0:
320,192,91823,1,0,0:0:0:0:
192,192,92396,1,0,0:0:0:0:
320,192,92969,1,0,0:0:0:0:
192,192,93573,1,0,0:0:0:0:
448,192,94146,1,0,0:0:0:0:
64,192,94740,1,0,0:0:0:0:
448,192,95344,1,0,0:0:0:0:
64,192,95917,1,0,0:0:0:0:
448,192,96510,1,0,0:0:0:0:
320,192,97083,1,0,0:0:0:0:
192,192,97677,1,0,0:0:0:0:
320,192,98260,1,0,0:0:0:0:
192,192,98854,1,0,0:0:0:0:
320,192,99448,1,0,0:0:0:0:
192,192,100042,1,0,0:0:0:0:
320,192,100625,1,0,0:0:0:0:
320,192,101198,1,0,0:0:0:0:
192,192,101792,1,0,0:0:0:0:
192,192,102365,1,0,0:0:0:0:
64,192,102990,1,0,0:0:0:0:
64,192,103552,1,0,0:0:0:0:
